EcoTypeID,VegID,treeSpecfrac
3461,34813,3.23E-05
3461,24445,2.77E-05
3461,32529,1.98E-05
3461,8304,1.81E-05
3461,413,1.63E-05
3462,32571,0.2809544
3462,36466,0.187063
3462,32520,0.1045585
3462,32585,0.09642092
3462,26101,0.04792969
3462,20303,0.03383982
3462,10300,0.02726482
3462,10588,0.02717167
3462,10292,0.01926258
3462,8304,0.01562632
3462,34813,0.01357153
3462,39836,0.0132128
3462,7588,0.01109201
3462,32501,0.01052633
3462,20285,0.009712265
3462,33102,0.00942436
3462,20270,0.008302536
3462,7562,0.007966799
3462,32472,0.006922642
3462,4885,0.006913122
3462,36489,0.006475247
3462,27412,0.004951969
3462,21201,0.004825801
3462,27337,0.004236193
3462,4959,0.00420103
3462,34382,0.004148426
3462,8085,0.00381458
3462,13117,0.003052434
3462,12591,0.002523984
3462,8080,0.002227413
3462,32550,0.002174975
3462,31279,0.002143919
3462,20264,0.002114842
3462,24245,0.00182143
3462,32423,0.00179103
3462,39835,0.001696859
3462,26705,0.001691239
3462,8068,0.001642292
3462,34745,0.001082824
3462,428,0.000914823
3462,42543,0.000899044
3462,12585,0.00072413
3462,39838,0.000712323
3462,39834,0.000508054
3462,33114,0.000332109
3462,10299,0.000298
3462,31775,0.000241415
3462,7580,0.000212618
3462,20269,0.000164334
3462,18048,0.000104783
3462,13098,8.52E-05
3462,33109,8.52E-05
3462,3425,6.16E-05
3462,32514,5.32E-05
3462,34276,4.27E-05
3462,22885,3.79E-05
3462,30106,3.79E-05
3462,32430,3.79E-05
3462,19215,2.23E-05
3462,24322,1.42E-05
3462,38161,1.24E-05
3462,10294,1.09E-05
3462,25901,1.00E-05
3462,5818,5.22E-06
3462,42546,5.01E-06
3462,30942,4.70E-06
3462,33103,3.00E-06
3462,10382,2.03E-06
3462,31781,2.03E-06
3462,28992,9.15E-07
3462,17176,5.57E-07
3462,32532,4.24E-07
3462,8087,3.34E-07
3462,38309,5.22E-08
3462,42536,3.27E-08
3462,42549,3.27E-08
3462,33417,6.52E-09
3462,30541,3.26E-09
3463,428,0.164167592
3463,32556,0.104006643
3463,32548,0.09874628
3463,30163,0.088532085
3463,39771,0.05640467
3463,32430,0.055222409
3463,433,0.044285122
3463,32583,0.039971945
3463,4947,0.032879074
3463,17157,0.032712533
3463,32454,0.026122692
3463,7580,0.02284115
3463,31849,0.02149784
3463,16724,0.02137071
3463,22888,0.018928617
3463,26705,0.013868437
3463,4938,0.011393189
3463,33417,0.009689966
3463,31296,0.009178596
3463,30157,0.008028031
3463,27337,0.007606604
3463,30172,0.007438673
3463,38837,0.007096971
3463,31287,0.007013979
3463,4961,0.006877048
3463,34813,0.00599527
3463,39836,0.005315899
3463,10300,0.004651403
3463,7586,0.003680447
3463,1469,0.003632556
3463,432,0.00348367
3463,20983,0.003161778
3463,30152,0.003033119
3463,7592,0.002836689
3463,4970,0.002660556
3463,31279,0.002504997
3463,24445,0.002174835
3463,30156,0.002152245
3463,39770,0.002117699
3463,30164,0.002101712
3463,4937,0.001976459
3463,17156,0.001969022
3463,10588,0.001839876
3463,29972,0.001779404
3463,29951,0.001476558
3463,7562,0.001472318
3463,39849,0.001378412
3463,30106,0.001355058
3463,24306,0.001273038
3463,21201,0.001158628
3463,32538,0.001130895
3463,21613,0.001037406
3463,27412,0.000997578
3463,8087,0.000990071
3463,424,0.000984024
3463,7584,0.000783355
3463,413,0.000755621
3463,20974,0.000750338
3463,31775,0.000719338
3463,34382,0.000689241
3463,18048,0.000665191
3463,30541,0.000662411
3463,8304,0.000562736
3463,24245,0.00052979
3463,17176,0.000509771
3463,10,0.00050143
3463,39834,0.000490587
3463,7669,0.000387785
3463,13117,0.000356784
3463,31835,0.000344899
3463,32472,0.000331205
3463,30166,0.000305348
3463,1123,0.000301248
3463,41596,0.000299093
3463,21618,0.000268648
3463,32515,0.000265312
3463,29960,0.000262879
3463,8466,0.000262393
3463,41589,0.000259751
3463,17172,0.000253078
3463,32571,0.000245085
3463,29964,0.000223051
3463,38836,0.000200878
3463,32435,0.000187463
3463,32500,0.000175994
3463,32544,0.000166958
3463,7589,0.000165568
3463,420,0.000117468
3463,32499,8.83E-05
3463,25895,8.17E-05
3463,31871,7.40E-05
3463,25901,6.37E-05
3463,25896,5.62E-05
3463,437,5.56E-05
3463,38752,5.43E-05
3463,31781,4.62E-05
3463,32467,4.48E-05
3463,7587,4.18E-05
3463,32514,4.07E-05
3463,3425,3.61E-05
3463,24305,2.07E-05
3463,28119,1.92E-05
3463,822,1.75E-05
3463,32520,1.52E-05
3463,29971,1.21E-05
3463,8068,9.18E-06
3463,22885,8.76E-06
3463,403,5.91E-06
3463,34276,4.87E-06
3464,424,0.1912774
3464,10,0.09924921
3464,4961,0.0907511
3464,428,0.08773452
3464,29972,0.07925624
3464,433,0.07610093
3464,38752,0.06994011
3464,4938,0.06783602
3464,16724,0.06776626
3464,30163,0.05330606
3464,437,0.03938701
3464,29960,0.02307524
3464,17157,0.01179435
3464,4970,0.008602357
3464,29964,0.008571725
3464,1482,0.008535533
3464,21614,0.008510183
3464,10296,0.003878461
3464,34276,0.00160327
3464,1469,0.001601512
3464,27337,0.000573012
3464,10293,0.000221078
3464,18586,0.00014283
3464,21618,6.15E-05
3464,8087,4.64E-05
3464,32556,3.90E-05
3464,39771,3.64E-05
3464,31296,3.37E-05
3464,10383,2.07E-05
3464,42541,1.79E-05
3464,10318,1.29E-05
3464,31849,1.12E-05
3464,10389,4.09E-06
3464,39836,1.76E-06
3466,428,0.207650145
3466,38752,0.169387719
3466,30156,0.088440547
3466,17176,0.085486484
3466,17172,0.068335371
3466,30163,0.058771227
3466,4961,0.055752818
3466,30089,0.054044726
3466,4938,0.044211499
3466,432,0.033249294
3466,31296,0.029406087
3466,433,0.028370703
3466,39771,0.025451738
3466,38837,0.015127142
3466,32556,0.004820095
3466,39836,0.004796696
3466,10,0.004761598
3466,16724,0.004609508
3466,31849,0.004486666
3466,7562,0.004065492
3466,29964,0.003691116
3466,29960,0.003462981
3466,32583,0.00109973
3466,10588,0.000339279
3466,31274,0.000181339
3467,19215,0.7016113
3467,31743,0.05695655
3467,31737,0.04474182
3467,32585,0.03666844
3467,8068,0.03226773
3467,42545,0.02966843
3467,20303,0.02394799
3467,32571,0.01663336
3467,124,0.01331988
3467,32520,0.009327321
3467,36466,0.008536649
3467,23950,0.005103135
3467,25413,0.005033095
3467,12585,0.002869935
3467,31279,0.002197638
3467,39835,0.002116495
3467,32423,0.001406756
3467,13098,0.001376038
3467,36489,0.001263515
3467,26101,0.001043041
3467,32501,0.001038978
3467,34745,0.000713129
3467,42546,0.000587999
3467,34276,0.000233273
3467,7588,0.000214978
3467,41668,0.000208753
3467,39838,0.000187929
3467,10588,0.000182537
3467,39836,0.000143187
3467,8080,0.000104608
3467,8087,9.40E-05
3467,10292,6.69E-05
3467,20264,4.90E-05
3467,34382,3.74E-05
3467,32532,3.28E-05
3467,20285,1.10E-05
3467,8085,4.30E-06
3467,34813,6.89E-08
3467,428,6.20E-08
3467,26705,6.20E-08
3467,32430,6.69E-09
3467,32583,6.69E-09
3467,31781,6.17E-09
3467,33103,5.55E-09
3467,10382,3.09E-09
3467,8304,6.17E-10
3467,10300,6.17E-10
3467,21201,5.14E-10
3468,30166,0.273691532
3468,22885,0.104488917
3468,26705,0.08073873
3468,30142,0.073466184
3468,428,0.055290622
3468,30109,0.046108736
3468,32532,0.037675651
3468,22888,0.034179905
3468,32509,0.030372326
3468,7580,0.024786095
3468,32472,0.02475027
3468,32510,0.022706711
3468,17156,0.01745855
3468,8068,0.017050847
3468,32571,0.016061866
3468,32430,0.015619852
3468,39834,0.013897712
3468,30159,0.011210306
3468,26705,0.009258077
3468,24322,0.009118308
3468,32520,0.008232261
3468,32454,0.00782355
3468,38218,0.006642322
3468,10300,0.006259344
3468,32472,0.006173061
3468,31849,0.005676552
3468,13117,0.004361105
3468,7562,0.00430106
3468,32571,0.004262712
3468,27412,0.004220327
3468,32544,0.003577489
3468,32583,0.003128411
3468,30106,0.002535526
3468,32524,0.002328648
3468,32514,0.001605077
3468,30541,0.001499619
3468,26702,0.00147994
3468,25895,0.001292235
3468,413,0.000918844
3468,8466,0.000822469
3468,28992,0.000734167
3468,32556,0.000601462
3468,20983,0.000596921
3468,31270,0.000594398
3468,34276,0.000591371
3468,32563,0.000565132
3468,34813,0.000545454
3468,41596,0.000249264
3468,32435,0.000219493
3468,16724,0.000163485
3468,31775,6.71E-05
3469,432,0.165534919
3469,39836,0.107505467
3469,8087,0.078184721
3469,17176,0.072494077
3469,31279,0.070384997
3469,20983,0.034290732
3469,32515,0.032340801
3469,34382,0.032082951
3469,413,0.028837159
3469,32538,0.028335627
3469,18048,0.028173644
3469,7592,0.027644722
3469,24245,0.027490767
3469,32430,0.024919352
3469,30541,0.022518892
3469,32556,0.022443332
3469,25901,0.017188105
3469,39849,0.014745143
3469,4959,0.013944675
3469,32435,0.012353655
3469,31849,0.010985067
3469,10588,0.010949176
3469,7587,0.010502897
3469,7589,0.010145402
3469,38837,0.009250955
3469,17157,0.008152024
3469,7584,0.007596655
3469,32529,0.007552263
3469,32500,0.007344472
3469,428,0.006550143
3469,21201,0.005948966
3469,18425,0.004864201
3469,32583,0.0044047
3469,433,0.003647207
3469,33417,0.003437054
3469,41589,0.002861378
3469,27337,0.002484048
3469,34282,0.002297981
3469,1123,0.001878148
3469,25896,0.001668941
3469,8304,0.001648634
3469,420,0.001563628
3469,32454,0.001533876
3469,823,0.001507902
3469,4961,0.001424786
3469,8080,0.001152296
3469,825,0.001075791
3469,32571,0.000922782
3469,13117,0.000675793
3469,7586,0.000600233
3469,41596,0.000569537
3469,17172,0.000563397
3469,7562,0.000428805
3469,32467,0.000378747
3469,39851,0.000328216
3469,34813,0.000314048
3469,31296,0.000280046
3469,20974,0.000278157
3469,32563,0.000272962
3469,3425,0.000244627
3469,39835,0.000108618
3469,31781,9.21E-05
3469,32520,4.39E-05
3469,31871,4.34E-05
3469,10300,1.23E-05
3470,30109,1
3471,432,0.101082126
3471,428,0.078303078
3471,39836,0.047484028
3471,17157,0.043441764
3471,17176,0.040892854
3471,31279,0.038905069
3471,32430,0.037491636
3471,433,0.035556014
3471,32538,0.026674882
3471,31849,0.02547271
3471,32556,0.024642945
3471,22888,0.023815974
3471,8087,0.023518086
3471,413,0.022491033
3471,7580,0.018864395
3471,32583,0.018748333
3471,30172,0.018518629
3471,22885,0.016993232
3471,7592,0.016699629
3471,30163,0.016520784
3471,38837,0.016210414
3471,30541,0.015943823
3471,30156,0.013995906
3471,39849,0.012790567
3471,20983,0.011621928
3471,34382,0.011435818
3471,32515,0.010700691
3471,31296,0.01058202
3471,32548,0.00927664
3471,4959,0.009225781
3471,32571,0.008784817
3471,34813,0.008632985
3471,30166,0.008255735
3471,17172,0.008001067
3471,16724,0.007982624
3471,32435,0.00770914
3471,21201,0.006988359
3471,18048,0.006047374
3471,30106,0.00598776
3471,41589,0.005714276
3471,26705,0.0056854
3471,7584,0.005622432
3471,32472,0.004993681
3471,32454,0.004673623
3471,39771,0.004289107
3471,31287,0.004246259
3471,32472,0.004100575
3471,24245,0.004024566
3471,32532,0.003935516
3471,32500,0.00374717
3471,7562,0.00374065
3471,32467,0.003703204
3471,27337,0.003676936
3471,32544,0.003412395
3471,10300,0.003149903
3471,4961,0.003086003
3471,4938,0.00306253
3471,7587,0.003021731
3471,7586,0.002962675
3471,25901,0.002915169
3471,13117,0.002828355
3471,10588,0.0027788
3471,7589,0.002664228
3471,8304,0.002649697
3471,39834,0.0026279
3471,33417,0.002590268
3471,27412,0.002322374
3471,32514,0.002261827
3471,26702,0.002110368
3471,4947,0.002002689
3471,32529,0.00168319
3471,34276,0.001601778
3471,17156,0.001570853
3471,30164,0.001350092
3471,18425,0.001138272
3471,39835,0.00112579
3471,24306,0.00101364
3471,825,0.000946201
3471,21618,0.000898136
3471,4937,0.000873731
3471,420,0.000846346
3471,7877,0.00081542
3471,39851,0.000788966
3471,32563,0.000735313
3471,41593,0.000674394
3471,24445,0.000626329
3471,31871,0.000591678
3471,30152,0.000583108
3471,20974,0.000579569
3471,32520,0.00056895
3471,8080,0.000470585
3471,1469,0.000384889
3471,25896,0.000372966
3471,25895,0.000366445
3471,4970,0.000354522
3471,7594,0.000344649
3471,32524,0.000337569
3471,822,0.000324342
3471,41596,0.000296771
3471,29960,0.00029528
3471,34282,0.000251128
3471,39770,0.000228959
3471,26705,0.000226537
3471,1123,0.000223742
3471,39838,0.000222811
3471,30089,0.000211633
3471,30157,0.00021126
3471,31835,0.000163568
3471,31781,0.000139536
3471,38752,0.000126309
3471,24305,0.000113082
3471,824,0.000112896
3471,3425,8.50E-05
3471,10,8.14E-05
3471,5818,6.52E-05
3471,29951,4.32E-05
3471,437,3.11E-05
3471,424,1.19E-05
3472,30166,0.204596501
3472,22885,0.098746357
3472,22888,0.073528445
3472,428,0.065961753
3472,30106,0.046396625
3472,7580,0.041168719
3472,32430,0.040920797
3472,32532,0.029072971
3472,30172,0.02532331
3472,32472,0.02086402
3472,32556,0.018888433
3472,31849,0.017977891
3472,10300,0.01652809
3472,32571,0.016085245
3472,433,0.015329504
3472,32454,0.013184446
3472,16724,0.012380199
3472,39834,0.012299654
3472,32548,0.011541518
3472,39836,0.010966029
3472,26705,0.01054055
3472,4937,0.009865653
3472,432,0.009780618
3472,27412,0.009302141
3472,26705,0.008924271
3472,17156,0.008732341
3472,32544,0.0081841
3472,17157,0.007478063
3472,32583,0.007213674
3472,30163,0.006892993
3472,30541,0.006435176
3472,31296,0.006113596
3472,39771,0.005477624
3472,7562,0.005298271
3472,20983,0.005076998
3472,17176,0.004965613
3472,38752,0.004883571
3472,4938,0.004586844
3472,30156,0.004582053
3472,21201,0.004494323
3472,32510,0.004370662
3472,18048,0.004196398
3472,29951,0.003597854
3472,413,0.003530184
3472,39835,0.003441256
3472,8080,0.00342898
3472,34813,0.003417901
3472,32472,0.002678329
3472,4959,0.002288482
3472,27337,0.002209434
3472,10,0.002188175
3472,41596,0.001875579
3472,13117,0.001857314
3472,7587,0.00184923
3472,31279,0.001789944
3472,10588,0.001563581
3472,8087,0.001544418
3472,31270,0.001423452
3472,4947,0.001265357
3472,7594,0.001258171
3472,32520,0.001238708
3472,24245,0.001233918
3472,29972,0.001226133
3472,32529,0.001212958
3472,38837,0.001174632
3472,32514,0.001025221
3472,41589,0.000919225
3472,7586,0.000888984
3472,1123,0.00073568
3472,25901,0.000706336
3472,32515,0.000598844
3472,8068,0.000532672
3472,7584,0.000525785
3472,34382,0.00052309
3472,33417,0.00051291
3472,39849,0.000442246
3472,824,0.000410208
3472,24322,0.000393141
3472,32538,0.00037278
3472,30157,0.000358707
3472,7592,0.000357809
3472,420,0.000354815
3472,31287,0.000335652
3472,424,0.000307506
3472,32500,0.000292535
3472,25895,0.000291637
3472,8304,0.000291338
3472,24445,0.000246125
3472,38836,0.000232052
3472,34276,0.000200912
3472,31775,0.000180252
3472,5818,0.000179354
3472,20974,0.000179054
3472,17172,0.000177857
3472,24306,0.000158095
3472,4970,0.000133243
3472,31835,0.000106295
3472,32524,0.000102103
3472,32563,9.82E-05
3472,31871,9.19E-05
3472,387,8.56E-05
3472,437,5.12E-05
3472,825,5.00E-05
3472,8466,4.49E-05
3472,1469,3.47E-05
3472,28992,1.86E-05
3472,36834,2.40E-06
3473,30166,0.138981322
3473,22885,0.101177718
3473,26702,0.06205392
3473,26705,0.059039488
3473,38218,0.054580631
3473,428,0.046679927
3473,32532,0.042007936
3473,8080,0.032610289
3473,17176,0.031561811
3473,32514,0.030958501
3473,32544,0.02686418
3473,32510,0.026331463
3473,17156,0.024564365
3473,34276,0.01643566
3473,30109,0.015394247
3473,7582,0.015235015
3473,7562,0.014873747
3473,41593,0.013567242
3473,26705,0.013230908
3473,32472,0.012246842
3473,32472,0.01146802
3473,30106,0.011103543
3473,32571,0.011098744
3473,39836,0.010717988
3473,7580,0.010371086
3473,32430,0.01025507
3473,31270,0.009472273
3473,413,0.008570193
3473,30541,0.006922055
3473,38218,0.006797737
3473,24322,0.006756611
3473,32524,0.006752313
3473,39834,0.006733208
3473,39835,0.006163104
3473,30142,0.005889827
3473,22888,0.004723213
3473,39838,0.004344959
3473,39849,0.004075127
3473,13117,0.003546649
3473,30159,0.003530311
3473,7587,0.003508202
3473,16724,0.00344703
3473,10300,0.003323859
3473,27337,0.003102041
3473,32585,0.003037806
3473,8068,0.002779455
3473,18048,0.00267068
3473,4959,0.002525814
3473,28992,0.002459224
3473,41589,0.002432906
3473,34382,0.002108054
3473,26704,0.002055094
3473,432,0.00203855
3473,17157,0.001974698
3473,10588,0.001906224
3473,4937,0.001749818
3473,24312,0.001732037
3473,18173,0.001624204
3473,32583,0.001597239
3473,31849,0.001541689
3473,32563,0.001536655
3473,7586,0.001435534
3473,32509,0.001364558
3473,21201,0.001357551
3473,30115,0.001318575
3473,8466,0.001259051
3473,18043,0.001248541
3473,7592,0.001198996
3473,41596,0.001166791
3473,25901,0.001122398
3473,34813,0.000960545
3473,7594,0.000876558
3473,8087,0.000823421
3473,27412,0.000773788
3473,7584,0.000685561
3473,32571,0.00066363
3473,31279,0.000657977
3473,433,0.000552088
3473,32520,0.00055194
3473,33417,0.000482377
3473,8304,0.000386202
3473,32538,0.000370835
3473,20983,0.000365478
3473,24245,0.0003507
3473,30097,0.000334508
3473,32556,0.000310281
3473,41597,0.00030404
3473,38837,0.000211809
3473,25895,0.00020286
3473,387,0.000197031
3473,32435,0.000185138
3473,32571,0.00015673
3473,32548,0.000121257
3473,32515,0.000121198
3473,7589,0.000112307
3473,32454,0.000109216
3473,5818,9.24E-05
3473,24314,8.15E-05
3473,25896,8.15E-05
3473,7872,7.00E-05
3473,38836,6.98E-05
3473,30172,6.93E-05
3473,7871,5.15E-05
3473,1469,5.01E-05
3473,32529,3.97E-05
3473,20974,3.47E-05
3473,24445,3.36E-05
3473,32500,2.73E-05
3473,31288,2.64E-05
3473,41595,1.98E-05
3473,24306,1.74E-05
3473,7671,1.71E-05
3473,39850,1.71E-05
3473,39848,1.66E-05
3473,3425,6.21E-06
3474,30166,0.221945708
3474,22885,0.096174218
3474,26705,0.071325847
3474,30109,0.067041124
3474,32532,0.064707321
3474,428,0.062187325
3474,32510,0.040337864
3474,24322,0.023616667
3474,22888,0.021078155
3474,30142,0.018509264
3474,26705,0.018052191
3474,26702,0.017837639
3474,17156,0.016267775
3474,32430,0.01552183
3474,38218,0.015520526
3474,32544,0.014901056
3474,38218,0.01452052
3474,7580,0.011963559
3474,32472,0.011140946
3474,30159,0.010571935
3474,7562,0.010441483
3474,32472,0.009273343
3474,18173,0.0081245
3474,30106,0.007978531
3474,32524,0.007748723
3474,32571,0.007490165
3474,30115,0.006370333
3474,39834,0.006307552
3474,10300,0.006267914
3474,17176,0.006238381
3474,28992,0.005505344
3474,16724,0.005486698
3474,31849,0.005361331
3474,32514,0.00475151
3474,32585,0.004396857
3474,32509,0.004011497
3474,26704,0.003491121
3474,30541,0.003363733
3474,24312,0.00323843
3474,34276,0.003226826
3474,39835,0.00291683
3474,27412,0.002910963
3474,7586,0.002698366
3474,39836,0.002341692
3474,27337,0.002051906
3474,32454,0.001848697
3474,4937,0.00177405
3474,8068,0.001763489
3474,8080,0.001741193
3474,41589,0.001575992
3474,413,0.001520968
3474,21201,0.001456753
3474,13117,0.001382953
3474,32583,0.001339469
3474,32571,0.001172704
3474,32556,0.001161099
3474,34813,0.001075109
3474,41596,0.001069111
3474,7592,0.001018456
3474,39849,0.000955413
3474,4959,0.000947916
3474,32563,0.000913755
3474,30097,0.000888199
3474,8087,0.000870531
3474,32548,0.000753117
3474,17157,0.000728018
3474,32520,0.000721238
3474,30172,0.000615624
3474,8466,0.000590981
3474,41597,0.000524222
3474,25901,0.000510988
3474,7582,0.000474349
3474,25895,0.0004544
3474,7589,0.000421477
3474,20983,0.000420304
3474,387,0.000415936
3474,10588,0.00029637
3474,18048,0.000295979
3474,4947,0.000287243
3474,7584,0.000245519
3474,432,0.000233524
3474,31270,0.000199297
3474,7594,0.000172111
3474,24306,0.000168069
3474,41593,0.000164484
3474,32435,0.000159724
3474,8304,0.000157378
3474,24245,0.000157378
3474,32529,0.000137298
3474,39838,0.000133191
3474,41592,0.000123738
3474,24314,0.000118066
3474,33417,0.000100724
3474,7587,8.29E-05
3474,38837,7.98E-05
3474,24445,7.92E-05
3474,5818,5.65E-05
3474,433,4.03E-05
3474,41595,3.92E-05
3474,28119,3.89E-05
3474,32538,3.77E-05
3474,32515,3.69E-05
3474,25896,2.33E-05
3474,4938,1.32E-05
3475,31296,0.137303602
3475,428,0.112134149
3475,38752,0.110947361
3475,10,0.076510934
3475,433,0.069930302
3475,30163,0.038648189
3475,4961,0.036883686
3475,39771,0.031614476
3475,432,0.030085135
3475,30164,0.028500139
3475,29960,0.027342355
3475,32556,0.025546496
3475,4938,0.025249408
3475,38837,0.023266204
3475,31274,0.021234399
3475,31849,0.021067433
3475,29964,0.016499792
3475,29972,0.014224985
3475,31287,0.01417325
3475,30156,0.013528904
3475,21618,0.012455779
3475,17157,0.012440885
3475,17172,0.011320727
3475,17176,0.010839428
3475,39836,0.010537636
3475,10588,0.007315125
3475,34382,0.006322739
3475,7562,0.00613696
3475,16724,0.004985447
3475,7580,0.004825537
3475,32435,0.004363834
3475,27337,0.004331695
3475,32430,0.004311315
3475,7584,0.004200004
3475,24445,0.004181191
3475,20983,0.003693621
3475,30089,0.002832142
3475,32583,0.002272455
3475,20974,0.001809968
3475,32515,0.001326317
3475,31279,0.000923405
3475,4970,0.000893618
3475,39849,0.000802688
3475,34276,0.000740762
3475,1469,0.000528332
3475,424,0.000326876
3475,31871,0.000190482
3475,21201,0.000147369
3475,10300,0.000108175
3475,36834,7.92E-05
3475,437,5.96E-05
3475,31775,5.49E-06
3476,19215,0.7712476
3476,32585,0.04226552
3476,31737,0.04157791
3476,32571,0.03085092
3476,32520,0.01895359
3476,124,0.01677732
3476,20303,0.01514508
3476,8068,0.01140007
3476,42545,0.007044751
3476,31743,0.007029315
3476,25413,0.006615374
3476,10588,0.004874072
3476,31279,0.004285894
3476,39836,0.0039766
3476,36466,0.00293936
3476,32501,0.002629188
3476,39835,0.002591424
3476,7588,0.002358686
3476,13098,0.001883351
3476,8080,0.000938991
3476,42546,0.000890655
3476,12585,0.000769997
3476,26101,0.00061391
3476,32423,0.000464658
3476,36489,0.000333838
3476,34745,0.000276829
3476,39838,0.000217715
3476,10292,0.000163453
3476,34382,0.000131224
3476,23950,0.00012281
3476,20264,0.00011965
3476,8085,0.00010949
3476,8087,0.000108857
3476,34276,8.19E-05
3476,32532,8.03E-05
3476,24245,6.40E-05
3476,41668,3.76E-05
3476,20285,2.73E-05
3476,34813,1.79E-07
3476,428,1.52E-07
3476,26705,1.52E-07
3476,4885,1.50E-07
3476,10300,1.52E-08
3476,33109,1.44E-08
3476,33114,1.44E-08
3476,32430,8.40E-09
3476,32583,8.40E-09
3476,31781,7.75E-09
3476,33103,6.98E-09
3476,10382,3.88E-09
3476,27337,2.74E-09
3476,42543,8.80E-10
3476,8304,7.75E-10
3476,21201,6.93E-10
3476,4959,2.93E-10
3476,13117,2.93E-10
3476,32514,2.93E-10
3477,31296,0.144023548
3477,38752,0.130240562
3477,29964,0.106235899
3477,21618,0.101759582
3477,10,0.093650564
3477,433,0.057922111
3477,428,0.054306475
3477,4961,0.051254617
3477,17172,0.032515562
3477,30089,0.030236794
3477,30163,0.023000014
3477,31274,0.021247547
3477,38837,0.019332536
3477,29960,0.018472827
3477,4938,0.017867899
3477,30156,0.017800181
3477,39771,0.013087876
3477,31287,0.012557578
3477,32556,0.010116373
3477,29972,0.010062803
3477,31849,0.005871183
3477,32515,0.005777328
3477,39836,0.004683144
3477,16724,0.003484952
3477,17176,0.003258144
3477,17157,0.002233838
3477,27337,0.001748902
3477,432,0.000971492
3477,7562,0.000808191
3477,31279,0.000799983
3477,32583,0.000703643
3477,31835,0.00066001
3477,31871,0.000475648
3477,437,0.000458583
3477,21201,0.000383629
3477,34382,0.0003576
3477,32430,0.000328547
3477,32467,0.00028837
3477,413,0.000258129
3477,424,0.000220003
3477,36834,0.000123124
3477,4970,0.000108112
3477,41596,6.92E-05
3477,20974,6.67E-05
3477,32435,5.78E-05
3477,34276,3.33E-05
3477,1469,2.80E-05
3477,25895,2.45E-05
3477,10588,1.36E-05
3477,24445,1.30E-05
3478,38218,0.705856387
3478,428,0.107917875
3478,30109,0.074561874
3478,38218,0.036529354
3478,32532,0.021294871
3478,30159,0.021271012
3478,28992,0.009126373
3478,32510,0.008160052
3478,32585,0.00713408
3478,17156,0.004241079
3478,34276,0.002785632
3478,26705,0.001121411
3479,428,0.184421895
3479,30163,0.066925869
3479,433,0.054044132
3479,32556,0.052438093
3479,17157,0.047017617
3479,32583,0.041438507
3479,39771,0.037587654
3479,32430,0.036630864
3479,31849,0.03615671
3479,39836,0.031829209
3479,30156,0.030497535
3479,31296,0.025097762
3479,432,0.023564554
3479,16724,0.015493702
3479,4938,0.014553374
3479,38837,0.014077474
3479,7580,0.013836281
3479,32454,0.01362477
3479,17176,0.012500617
3479,32548,0.012401347
3479,4947,0.012206048
3479,34382,0.011816199
3479,31279,0.010752905
3479,17172,0.010359315
3479,7562,0.010355823
3479,32538,0.009561658
3479,7592,0.008439501
3479,32435,0.008390863
3479,32515,0.008214271
3479,24445,0.00747024
3479,27337,0.007313602
3479,21201,0.007082137
3479,34813,0.007071661
3479,31287,0.007045471
3479,413,0.006801036
3479,30164,0.006555104
3479,30541,0.005758196
3479,32467,0.005757946
3479,4961,0.005393538
3479,22888,0.005080761
3479,21618,0.004842561
3479,29972,0.004754515
3479,10588,0.004627558
3479,7586,0.004588399
3479,39849,0.004564953
3479,30089,0.004160387
3479,20983,0.003422343
3479,10300,0.003084374
3479,38752,0.00270949
3479,30157,0.002691282
3479,31775,0.002595254
3479,4970,0.002589766
3479,8087,0.002308666
3479,26705,0.002111621
3479,7584,0.001996637
3479,4959,0.001818049
3479,31274,0.001784128
3479,29964,0.001690095
3479,33417,0.001580847
3479,31835,0.001395276
3479,20974,0.001322444
3479,30172,0.001313715
3479,1469,0.001135127
3479,31871,0.001078259
3479,18048,0.001039349
3479,10,0.000877223
3479,41589,0.000681426
3479,24306,0.000633037
3479,39834,0.00058415
3479,27412,0.000537508
3479,825,0.00049785
3479,39851,0.000461184
3479,32472,0.000448713
3479,18425,0.000448214
3479,32529,0.000443725
3479,25901,0.000388602
3479,8304,0.000336971
3479,4937,0.000308537
3479,34276,0.00029856
3479,39770,0.00029432
3479,424,0.000276611
3479,13117,0.000261645
3479,41596,0.000242939
3479,17156,0.000231715
3479,420,0.000166864
3479,3425,0.000149155
3479,24305,0.000148158
3479,29960,0.000146911
3479,21613,0.000142421
3479,31781,7.73E-05
3479,8466,5.81E-05
3479,7589,3.57E-05
3479,1123,2.57E-05
3479,7669,1.62E-05
3479,39835,7.73E-06
3479,32499,2.99E-06
3479,437,4.99E-07
3480,30109,0.142986081
3480,30166,0.083915321
3480,38218,0.083005732
3480,428,0.082312268
3480,26705,0.081578059
3480,26702,0.073915275
3480,38218,0.054634817
3480,22885,0.042940724
3480,32532,0.029307485
3480,32510,0.028859753
3480,18173,0.024725588
3480,32585,0.022179717
3480,24322,0.019659469
3480,17176,0.017179785
3480,34276,0.017142662
3480,17156,0.013944795
3480,30142,0.0134632
3480,26705,0.012983145
3480,32430,0.011610341
3480,30157,0.011453159
3480,30159,0.01101756
3480,22888,0.008935086
3480,8466,0.008380061
3480,28992,0.0063568
3480,7580,0.006333169
3480,32472,0.00485597
3480,7562,0.004180433
3480,30163,0.004098854
3480,32454,0.00408473
3480,8080,0.003752439
